uri,title,call_number,series_title,component_id,title,value,dob_uri,dob_title,dob_id,barcode,conditions_governing_access,Local_access_restriction_type,container_id,container_id,container_id,location
/repositories/11/archival_objects/2399227,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 74,"Account, Byzantine CE v [HIB]",file,/repositories/11/digital_objects/202155,P.CtYBR inv. 74,85c9bb05-d4d5-4203-a808-a371972b740f,,,,P.CtYBR inv. 74,,,
/repositories/11/archival_objects/2399228,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 75,"Contract, Byzantine CE v [HIB]",file,/repositories/11/digital_objects/202687,P.CtYBR inv. 75,6a9c3e5b-9209-4283-8174-ed65141afb0f,,,,P.CtYBR inv. 75,,,
/repositories/11/archival_objects/2399229,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 76,"Contract, Roman CE iii [HIB]|Byzantine CE v-vi [?]",file,/repositories/11/digital_objects/203844,P.CtYBR inv. 76,f08372cd-7ed8-4e97-9b19-10f908cd0580,,,,P.CtYBR inv. 76,,,
/repositories/11/archival_objects/2399230,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 77,"Letter, Roman CE ii [HIB]",file,/repositories/11/digital_objects/204138,P.CtYBR inv. 77,94fde433-feb3-4907-9a38-1ccd65695ca2,,,,P.CtYBR inv. 77,,,
/repositories/11/archival_objects/2399231,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 78,"Contract, Byzantine CE v-vi [HIB]",file,/repositories/11/digital_objects/200030,P.CtYBR inv. 78,afc8c260-fa5f-4ec5-9e16-12443677f20c,,,,P.CtYBR inv. 78,,,
/repositories/11/archival_objects/2399232,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 79,"Document, Roman CE iii [HIB]",file,/repositories/11/digital_objects/203425,P.CtYBR inv. 79,0549ae53-1cdc-40b7-906c-e5489f3ed11e,,,,P.CtYBR inv. 79,,,
/repositories/11/archival_objects/2399233,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 80,"Account, Byzantine CE iv [HIB]",file,/repositories/11/digital_objects/201242,P.CtYBR inv. 80,8772bae1-6680-48a9-a35f-c799c83058c4,,,,P.CtYBR inv. 80,,,
/repositories/11/archival_objects/2399234,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 81,"Account, Roman CE iii [HIB]",file,/repositories/11/digital_objects/199076,P.CtYBR inv. 81,25b389a5-9982-4953-8652-3ed91fe3843e,,,,P.CtYBR inv. 81,,,
/repositories/11/archival_objects/2399235,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 82,"Account, Roman CE ii [HIB]",file,/repositories/11/digital_objects/197565,P.CtYBR inv. 82,6a853613-6c8f-4f4e-ab19-f4f4b364372e,,,,P.CtYBR inv. 82,,,
/repositories/11/archival_objects/2399236,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 83 qua,"Document, Roman",file,/repositories/11/digital_objects/198778,P.CtYBR inv. 83 qua,a35ae35f-543a-4891-ace7-c4e2da090fff,,,,P.CtYBR inv. 83 qua,,,
/repositories/11/archival_objects/2399237,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 84,"Document, Roman",file,/repositories/11/digital_objects/202446,P.CtYBR inv. 84,af5d34e3-949e-43cf-b4ea-1084f2a7bc41,,,,P.CtYBR inv. 84,,,
/repositories/11/archival_objects/2399238,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 85,Fake,file,/repositories/11/digital_objects/199295,P.CtYBR inv. 85,b2ba83ba-d22c-49aa-b8a2-45b6e9974666,,,,P.CtYBR inv. 85,,,
/repositories/11/archival_objects/2399239,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 86,"Document, Roman CE ii [HIB]",file,/repositories/11/digital_objects/199843,P.CtYBR inv. 86,600cdcb2-9f42-4355-a700-45a2b60b2dbb,,,,P.CtYBR inv. 86,,,
/repositories/11/archival_objects/2399240,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 87,"Document, Roman",file,/repositories/11/digital_objects/203489,P.CtYBR inv. 87,552adc42-2e99-4496-a4f6-df0d89fa9a5e,,,,P.CtYBR inv. 87,,,
/repositories/11/archival_objects/2399241,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 88,"Document, Roman",file,/repositories/11/digital_objects/200305,P.CtYBR inv. 88,64940f60-93e1-4bbb-8296-6c36b63cf82d,,,,P.CtYBR inv. 88,,,
/repositories/11/archival_objects/2399242,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 89,"Document, Roman",file,/repositories/11/digital_objects/201066,P.CtYBR inv. 89,ab20d7a0-80cc-4e2e-b299-1625a6189b43,,,,P.CtYBR inv. 89,,,
/repositories/11/archival_objects/2399243,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 90,"Document, Roman CE ii [HIB]",file,/repositories/11/digital_objects/203872,P.CtYBR inv. 90,820d7d28-12e1-40c4-ae1c-4bca9fd25131,,,,P.CtYBR inv. 90,,,
/repositories/11/archival_objects/2399244,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 91,"Document, Roman",file,/repositories/11/digital_objects/203625,P.CtYBR inv. 91,c3997827-ee2c-47e2-8fb1-4445eee7d81e,,,,P.CtYBR inv. 91,,,
/repositories/11/archival_objects/2399245,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 92,Document (?),file,/repositories/11/digital_objects/203281,P.CtYBR inv. 92,11a928b9-8c3f-42ab-865f-fefed4ef66ee,,,,P.CtYBR inv. 92,,,
/repositories/11/archival_objects/2399246,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 93,"Petition (?), Roman",file,/repositories/11/digital_objects/201155,P.CtYBR inv. 93,7324eed7-78f1-4551-acf4-bd10ba6c69ff,,,,P.CtYBR inv. 93,,,
/repositories/11/archival_objects/2399247,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 94,"Document, Roman",file,/repositories/11/digital_objects/198279,P.CtYBR inv. 94,08ea56b7-7fb6-4fa8-b759-b29460d968fb,,,,P.CtYBR inv. 94,,,
/repositories/11/archival_objects/2399248,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 95,"Document, Roman",file,/repositories/11/digital_objects/198533,P.CtYBR inv. 95,997cf040-ada4-428f-b158-e1e624020e78,,,,P.CtYBR inv. 95,,,
/repositories/11/archival_objects/2399249,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 96,"Contract, Ptolemaic BCE ca. 140-131 [RD]",file,/repositories/11/digital_objects/204177,P.CtYBR inv. 96,81d27a89-b9d3-4b2f-8ea9-880be17cd946,,,,P.CtYBR inv. 96,,,
/repositories/11/archival_objects/2399250,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 97,"Document, Roman (?)",file,/repositories/11/digital_objects/199274,P.CtYBR inv. 97,0206549c-09cf-46c1-bdfa-fc1032539141,,,,P.CtYBR inv. 97,,,
/repositories/11/archival_objects/2399251,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 98,"Document, Roman CE iii [HIB]",file,/repositories/11/digital_objects/202893,P.CtYBR inv. 98,48a2f3b5-1503-434f-8b70-fbdc361ccc2d,,,,P.CtYBR inv. 98,,,
/repositories/11/archival_objects/2399252,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 99,"Document, Roman-Byzantine",file,/repositories/11/digital_objects/198021,P.CtYBR inv. 99,3cac4b27-eef1-46a1-bffe-3c780757ea1b,,,,P.CtYBR inv. 99,,,
/repositories/11/archival_objects/2399253,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 100,"Document (?), Roman",file,/repositories/11/digital_objects/199062,P.CtYBR inv. 100,b77d9fc4-bc19-453c-8aea-f9f87985db81,,,,P.CtYBR inv. 100,,,
/repositories/11/archival_objects/2399254,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 101,"Document, Roman",file,/repositories/11/digital_objects/201659,P.CtYBR inv. 101,c4551020-e3d0-42cb-bba9-6ca995153b9d,,,,P.CtYBR inv. 101,,,
/repositories/11/archival_objects/2399255,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 102,"Document, Roman",file,/repositories/11/digital_objects/198099,P.CtYBR inv. 102,17a2b7a0-4ef4-4b1d-9244-46ca7ae3bd8b,,,,P.CtYBR inv. 102,,,
/repositories/11/archival_objects/2399256,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 103,"Document, Roman",file,/repositories/11/digital_objects/202390,P.CtYBR inv. 103,fed2a3b1-d060-4350-bbdd-2396bb528726,,,,P.CtYBR inv. 103,,,
/repositories/11/archival_objects/2399257,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 104,"Account, Ptolemaic BCE ii [Bell: iii (Roman)]",file,/repositories/11/digital_objects/202788,P.CtYBR inv. 104,c75255a7-c409-49a5-a21a-965cdd2ec123,,,,P.CtYBR inv. 104,,,
/repositories/11/archival_objects/2399258,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 105,"Document, Roman-Byzantine (?)",file,/repositories/11/digital_objects/200368,P.CtYBR inv. 105,27a33b9d-193f-4640-a868-2928df28e708,,,,P.CtYBR inv. 105,,,
/repositories/11/archival_objects/2399259,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 106,"Account, Ptolemaic BCE ii-i [HIB]",file,/repositories/11/digital_objects/203295,P.CtYBR inv. 106,b8b0218c-a638-44b0-b27b-dca320f2e622,,,,P.CtYBR inv. 106,,,
/repositories/11/archival_objects/2399260,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 107,"Account, Byzantine CE iv [HIB]",file,/repositories/11/digital_objects/200962,P.CtYBR inv. 107,5ad9b29a-537d-42f0-b8d9-56185957a15e,,,,P.CtYBR inv. 107,,,
/repositories/11/archival_objects/2399261,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 108,"Contract, Roman CE ii-iii [HIB], after CE 161 [RD]",file,/repositories/11/digital_objects/198195,P.CtYBR inv. 108,492fb1d9-c062-4998-adea-bae7c5c693be,,,,P.CtYBR inv. 108,,,
/repositories/11/archival_objects/2399262,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 109(A),"Recto, Literary work|Verso, Document (?)",file,/repositories/11/digital_objects/202158,P.CtYBR inv. 109(A),923ce8c2-d832-4e93-8254-e7b1702edb0e,,,,P.CtYBR inv. 109,,,
/repositories/11/archival_objects/2399263,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 110,"Receipt or certificate, Roman CE ii [HIB]",file,/repositories/11/digital_objects/199291,P.CtYBR inv. 110,ee75431c-73c3-4c89-8084-afb46fece1ec,,,,P.CtYBR inv. 110,,,
/repositories/11/archival_objects/2399264,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 111 qua,"Recto, Account|Verso, Document, Roman CE ii [HIB]",file,/repositories/11/digital_objects/197687,P.CtYBR inv. 111 qua,b4e22359-38bc-4eb5-98d7-42299999eff0,,,,P.CtYBR inv. 111 qua,,,
/repositories/11/archival_objects/2399265,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 112,"Letter, Roman CE 144-145",file,/repositories/11/digital_objects/199242,P.CtYBR inv. 112,95b3c047-5f55-4328-afe7-c9fe462b2acd,,,,P.CtYBR inv. 112,,,
/repositories/11/archival_objects/2399266,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 113,"Document, Byzantine CE vi [HIB]",file,/repositories/11/digital_objects/202487,P.CtYBR inv. 113,f2cde4ee-43cb-4fc6-bb7c-57f29081de87,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 113,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2399267,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 114,"Contract, Roman CE i (81-96) [HIB]",file,/repositories/11/digital_objects/203906,P.CtYBR inv. 114,8911de7a-bb6d-4c52-80bc-4722cd118dd2,,,,P.CtYBR inv. 114,,,
/repositories/11/archival_objects/2399268,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 115,"Letter, Roman CE ii (Sep 7 or 8) [HIB]|Roman CE ca. 100 (Sep 7 or 8) [CBW]",file,/repositories/11/digital_objects/201753,P.CtYBR inv. 115,7159f3f9-7b75-4302-81b5-33eca5618cfe,,,,P.CtYBR inv. 115,,,
/repositories/11/archival_objects/2399269,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 116,"Recto, Document|Verso, Account, Roman CE iii [HIB]",file,/repositories/11/digital_objects/201771,P.CtYBR inv. 116,5bcfbed5-4146-4113-bb72-070e6ba7c1b6,,,,P.CtYBR inv. 116,,,
/repositories/11/archival_objects/2399270,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 117,"Document, Ptolemaic (?)",file,/repositories/11/digital_objects/201374,P.CtYBR inv. 117,3fea3d62-4872-4bbc-9348-30b9e3b6e7f3,,,,P.CtYBR inv. 117,,,
/repositories/11/archival_objects/2399271,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 118,"Document, Roman",file,/repositories/11/digital_objects/199777,P.CtYBR inv. 118,2cc74475-877d-44f8-8761-f2cf43e34165,,,,P.CtYBR inv. 118,,,
/repositories/11/archival_objects/2399272,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 119,"Document (?), Roman CE ii [HIB]",file,/repositories/11/digital_objects/202452,P.CtYBR inv. 119,305f2872-14a6-4c90-860b-a8f13861e357,,,,P.CtYBR inv. 119,,,
/repositories/11/archival_objects/2399273,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 120,"Document, Roman",file,/repositories/11/digital_objects/204292,P.CtYBR inv. 120,1c0f9485-0dd9-47d7-b148-2dad3298d72f,,,,P.CtYBR inv. 120,,,
/repositories/11/archival_objects/2399274,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 121,"Document, Roman",file,/repositories/11/digital_objects/204089,P.CtYBR inv. 121,f20fae75-40c1-4b93-9309-2b1d2f3e0b6b,,,,P.CtYBR inv. 121,,,
/repositories/11/archival_objects/2399275,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 122,"Account, Roman",file,/repositories/11/digital_objects/200341,P.CtYBR inv. 122,c5857569-b5f7-45bf-8e95-498b2bc5a8b6,,,,P.CtYBR inv. 122,,,
/repositories/11/archival_objects/2399276,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 123,"Document, Roman (?)",file,/repositories/11/digital_objects/204162,P.CtYBR inv. 123,7116e2cb-ef3f-443f-b994-fb4f782f0af5,,,,P.CtYBR inv. 123,,,
/repositories/11/archival_objects/2399277,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 124,"Document, Roman",file,/repositories/11/digital_objects/198167,P.CtYBR inv. 124,b84a770e-f31f-4a96-b9b4-fe8a3937923c,,,,P.CtYBR inv. 124,,,
/repositories/11/archival_objects/2399278,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 125,"Letter, Roman",file,/repositories/11/digital_objects/202298,P.CtYBR inv. 125,9231d06d-1ae3-4771-8b7f-248bed3d88a6,,,,P.CtYBR inv. 125,,,
/repositories/11/archival_objects/2399279,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 126,"Letter, Roman",file,/repositories/11/digital_objects/198592,P.CtYBR inv. 126,d6fb42d3-2835-4570-bb18-4cbecffcd4ff,,,,P.CtYBR inv. 126,,,
/repositories/11/archival_objects/2399280,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 127,"Account (?), Roman",file,/repositories/11/digital_objects/204093,P.CtYBR inv. 127,e1442aac-4a2b-4b71-96a4-c4220022f596,,,,P.CtYBR inv. 127,,,
/repositories/11/archival_objects/2399281,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 128,"Document, Roman (?)",file,/repositories/11/digital_objects/203370,P.CtYBR inv. 128,46e98966-d097-407a-9792-f289c2a59ca0,,,,P.CtYBR inv. 128,,,
/repositories/11/archival_objects/2399282,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 129,"Document (?), Roman-Byzantine (?)",file,/repositories/11/digital_objects/201513,P.CtYBR inv. 129,a4977b8a-6478-4378-aab4-6a3aaca27eec,,,,P.CtYBR inv. 129,,,
/repositories/11/archival_objects/2399283,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 130,"Account (?), Roman",file,/repositories/11/digital_objects/200439,P.CtYBR inv. 130,2039198e-2f1d-478a-97d4-4ff7592942d0,,,,P.CtYBR inv. 130,,,
/repositories/11/archival_objects/2399284,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 131,"Document, Roman",file,/repositories/11/digital_objects/201749,P.CtYBR inv. 131,bf6c758d-516c-48b6-9379-c416919e06d7,,,,P.CtYBR inv. 131,,,
/repositories/11/archival_objects/2399285,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 132,"Letter, Roman CE ii-iii [HIB]",file,/repositories/11/digital_objects/203213,P.CtYBR inv. 132,bc204b0b-ed58-4938-8bca-fc7b05398e04,,,,P.CtYBR inv. 132,,,
/repositories/11/archival_objects/2399286,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 133 qua,"Contract, Roman CE ii [HIB]|Roman CE 75, Dec 28- CE 76, Jan 26 [CBW]",file,/repositories/11/digital_objects/201787,P.CtYBR inv. 133 qua,3f4e676f-19ba-4cca-ac15-8ebc349e3813,,,,P.CtYBR inv. 133 qua,,,
/repositories/11/archival_objects/2399287,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 134,"Document, Byzantine CE vi [HIB]",file,/repositories/11/digital_objects/203327,P.CtYBR inv. 134,8545ac29-6381-4dff-bd71-4e4716098794,,,,P.CtYBR inv. 134,,,
/repositories/11/archival_objects/2399288,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 135,"Contract, Byzantine CE vi [HIB]",file,/repositories/11/digital_objects/202084,P.CtYBR inv. 135,752e3a9e-8763-4b1e-b90c-9e5b4e03b896,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 135,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2399289,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 136,"Document, Byzantine",file,/repositories/11/digital_objects/200505,P.CtYBR inv. 136,37158c83-6793-41ba-bfa9-b82db1e02bd8,,,,P.CtYBR inv. 136,,,
/repositories/11/archival_objects/2399290,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 137,"Letter, Roman CE ii [HIB]",file,/repositories/11/digital_objects/202174,P.CtYBR inv. 137,84ea2c71-200d-46e3-bcbf-8f128a996be7,,,,P.CtYBR inv. 137,,,
/repositories/11/archival_objects/2399291,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 138,"Letter, Roman CE iii [HIB]",file,/repositories/11/digital_objects/202436,P.CtYBR inv. 138,0bb6585f-e075-414e-ad2c-81e611ad9fa5,,,,P.CtYBR inv. 138,,,
/repositories/11/archival_objects/2399292,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 139,"Receipt, Ptolemaic BCE i (98, Sep 6, or 65) [HIB, CBW]",file,/repositories/11/digital_objects/198026,P.CtYBR inv. 139,2478ec07-21cc-499a-b533-bf87e0a53cde,,,,P.CtYBR inv. 139,,,
/repositories/11/archival_objects/2399293,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 140,"Document, Ptolemaic [HIB]|Ptolemaic BCE ii [CBW]",file,/repositories/11/digital_objects/197802,P.CtYBR inv. 140,fb9d6e51-8229-4ad1-9945-54a15f460764,,,,P.CtYBR inv. 140,,,
/repositories/11/archival_objects/2399294,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 141 (A),"Registration, Roman CE iii [HIB]",file,/repositories/11/digital_objects/201238,P.CtYBR inv. 141 (A),7d4b70be-bf34-401b-8d03-0e7427f9bb99,,,,P.CtYBR inv. 141,,,
/repositories/11/archival_objects/2399295,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 141 (B),"Account, Roman",file,/repositories/11/digital_objects/198023,P.CtYBR inv. 141 (B),458c6727-0924-4ec7-a276-bfe8ed844afa,,,,,,,
/repositories/11/archival_objects/2399296,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 142,"Account (?), Roman-Byzantine CE iii-iv [HIB]",file,/repositories/11/digital_objects/203074,P.CtYBR inv. 142,84117465-fbcc-4154-9b8c-b22b493af691,,,,P.CtYBR inv. 142,,,
/repositories/11/archival_objects/2399297,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 143,"Document, Roman",file,/repositories/11/digital_objects/200546,P.CtYBR inv. 143,6ef2df48-227d-483c-b579-abe7249029df,,,,P.CtYBR inv. 143,,,
/repositories/11/archival_objects/2399298,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 144,"Account, Roman",file,/repositories/11/digital_objects/202839,P.CtYBR inv. 144,ec7b93ca-7e4d-4336-a5f9-b9424ef9c285,,,,P.CtYBR inv. 144,,,
/repositories/11/archival_objects/2399299,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 145,"Document, Roman",file,/repositories/11/digital_objects/198393,P.CtYBR inv. 145,5a967c7d-209e-47ca-a512-9f64fa0f2459,,,,P.CtYBR inv. 145,,,
/repositories/11/archival_objects/2399300,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 146,"Document, Roman",file,/repositories/11/digital_objects/200832,P.CtYBR inv. 146,46cc1512-31dc-40e1-b964-5c42f1d2c7cd,,,,P.CtYBR inv. 146,,,
/repositories/11/archival_objects/2399301,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 147,"Document, Roman (?)",file,/repositories/11/digital_objects/200118,P.CtYBR inv. 147,a3767871-abc3-4a34-9345-1a1f5f26710c,,,,P.CtYBR inv. 147,,,
/repositories/11/archival_objects/2399302,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 148,"Recto, Document|Verso, Document (?), Byzantine (?)",file,/repositories/11/digital_objects/197754,P.CtYBR inv. 148,fa6e4081-4e90-4860-bfbb-77517a1babcb,,,,P.CtYBR inv. 148,,,
/repositories/11/archival_objects/2399303,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 149,"Document (?), Roman CE ii [HIB]",file,/repositories/11/digital_objects/200542,P.CtYBR inv. 149,bf252ff6-6ae7-4034-a190-65f1b8bfdfa4,,,,P.CtYBR inv. 149,,,
/repositories/11/archival_objects/2399304,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 150,"Letter, Byzantine-Medieval CE vii [HIB]",file,/repositories/11/digital_objects/200874,P.CtYBR inv. 150,a42735cb-0d0e-41b3-bb4d-bf7eac7cab1c,,,,P.CtYBR inv. 150,,,
/repositories/11/archival_objects/2399305,Yale Papyrus Collection,YPC,"Acquisition information, 1927",P.CtYBR inv. 151,"Letter, Byzantine",file,/repositories/11/digital_objects/203173,P.CtYBR inv. 151,3634e44d-5d42-42fd-8d25-2b1fa3c4bdf3,,,,P.CtYBR inv. 151,,,
